Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.AA.3667.01A	0.0359576333516577	0.00893811853280099	0.00528756871986826	0.0782214455556434	0	0.110063953850529	0.0809844935330489	0.0208681405026606	0.0420976881487306	0	0.0483164152851882	0	0	0.24806696898607	0.0428914832578222	0.108593004507849	0.0202085945373575	0	0	0.128229407865726	0	0.0212750833650473	0	0.544609341461223	0.844446954284097
TCGA.QG.A5Z2.01A	0.258349358367446	0	0.0162414097789245	0.193259423385291	0	0.16017003417513	0.030943798876812	0.066816731192548	0.0410044451780966	0	0.00381107803227701	0	0	0.0881679841389102	0.04866876260369	0.066578430173858	0	0.0178648461237984	0.00470008767196233	0.00342361030125605	0	0	0	0.662838225226153	0.767515186818646
TCGA.AA.A01X.01A	0.186630522591101	0	0.000978682416795329	0.0703102019879091	0	0.210726327608653	0.0483350272257367	0.0406636662474177	0.0346059147114009	0	0	0.0177476670765703	0.010275699553993	0.118363778446456	0.0462946098007369	0.0778247069616207	0.0832451402389394	0.00879708990912302	0.0429488880125865	0	0	0.00225207721096034	0	0.349677454178556	0.938166416594975
TCGA.AY.6197.01A	0.0455750068627222	0	0.0198170124427742	0.0457961697567777	0	0.19295225802316	0.0571086148151154	0.00562132059380893	0.0283847677051692	0	0.0789828260134502	0	0	0.260037263506794	0.0382158408413864	0.0615120824217118	0	0.00503598300798586	0	0.142346633361989	0.00816221181203088	0.0104520088351241	0	0.499715768504965	0.866942872488032
TCGA.AA.3517.01A	0.0347392179440156	0	0.0203020582105961	0.0283828790273314	0.0193350930693032	0.122663551502264	0.186938472256209	0.0111884143988785	0	0	0.0517841037364414	0	0	0.269754762724432	0.0308143552251196	0.153972405797987	0.0189993834486265	0	0.0107821321891809	0.0342860496078124	0	0.00605712086180184	0	0.586842144320778	0.825724592609209
TCGA.AA.3713.01A	0.127752902750392	0	0.0426259737191401	0.0940245583839627	0	0.238878256746783	0.0539041522064045	0.0172699299648973	0.014686778028286	0	0.0525442454433631	0.00539281609724715	0	0.125734864364248	0.0554702141151042	0.103647497617103	0.0183383280380126	0.0019774163890526	0.039107795874538	0	0.00864427026146522	0	0	0.567306816178911	0.836231135609381
TCGA.AA.3527.01A	0.0320257615776631	0.00183836031070628	0.00235478076325117	0.123377019893237	0	0.0417907066090766	0.0403878106895253	0.0216662809339225	0.0535405175060917	0	0.00943473413350515	0.0276473240999474	0	0.47417695482008	0.05715217168615	0.0699417704183417	0	0	0.0446658065585019	0	0	0	0	0.772307795934781	0.681779369296781
TCGA.AA.3673.01A	0.0921670257157702	0	0.0226030593122152	0.067821692354766	0	0.187300555280822	0.0430833943173608	0.0375026712010715	0.03162727089206	0	0	0.0413907352571384	0.0021579087818741	0.154670658931427	0.0731292621693811	0.102757103191323	0.0442994149755482	0	0.0994892476192416	0	0	0	0	0.612043769072147	0.818818864223135
TCGA.AA.3856.01A	0.0576257096961183	0	0.0274441536389425	0.118096912166459	0	0.183351507386383	0.0499720569647225	0.0300175873532792	0.0591576364664225	0	0.00446077681432433	0.0112191391976161	0	0.177335093065312	0.0764176983545494	0.0912189379898857	0.0688144504032154	0	0.042570370909429	0.0022979695933414	0	0	0	0.491612258256561	0.873403586514032
TCGA.CM.6676.01A	0.0353956936232456	0.0102103824196234	0.0101751659539357	0.0551057087816958	0	0.160249076282444	0.0954234063916618	0.0182588323085026	0.0279809487567776	0	0.0158208282352917	0.00441078564709242	0	0.312486154921692	0.0510547637073628	0.118967152622401	0.0294338980615946	0	0.0252262240483782	0.0298009782383007	0	0	0	0.761427219688608	0.721475866197502
TCGA.A6.2679.01A	0.0108745218818196	0.0189466781422145	0.056554031366082	0.204552111190593	0	0.156616923483109	0.00593613207116061	0.055787342073942	0.0959788458844529	0	0.0487552343294864	0.00356447587016395	0.00483755804113131	0.206098205477361	0.0440637396998735	0.0567447522984755	0.0116138455901153	0	0.00233556961082272	0.0167400329891968	0	0	0	0.20250011708347	1.01521483435958
TCGA.DM.A28M.01A	0.0281035069779709	0	0.00291182383632814	0.0452733914361771	0	0.325449948954762	0.0936688664850168	0.0269970599985896	0.0224221937317766	0	0.062175141815325	0	0.00333953624779376	0.119657302968131	0.0685650975029493	0.0809174995805069	0.0257764627259029	0.00920111233915158	0	0.0816108882622519	0.00393016713736621	0	0	0.341064684234186	0.944570663961858
TCGA.AA.A010.01A	0.0804611639368182	0	0.0177609561885013	0.11741944280554	0	0.144472311261109	0.0823775967926372	0.0560762349841192	0.048381851255384	0	0.0215304756295171	0.0281638815109216	0	0.172167466580524	0.0704986093504404	0.103832897862202	0.0205863193028091	0	0.0239378747709184	0	0.00458186171381926	0.00775105605473996	0	0.534323971584107	0.851861044525962
TCGA.DM.A0X9.01A	0.028456024565748	0.012182733837938	0.000257923352673593	0.246681021439084	0	0.240562380939704	0.0527828943140233	0.0457112885398358	0.0127187248522818	0	0	0.0141222922458835	0.0123654288245402	0.101654281789671	0.0751741524813961	0.107418541280408	0.0270514850318176	0	0	0.0228608265049941	0	0	0	0.51618751133076	0.856580936758835
TCGA.A6.5659.01A	0.0623386218955923	0	0.0101040748205423	0.0355437532524158	0	0.16478080872324	0.059349607283337	0.00492058672591366	0.0102090294303979	0.00350435076732372	0.00972534438355342	0.00525941657667641	0.00431526592514044	0.356144074793061	0.0675104378659139	0.123430338032856	0.0268286351361622	0	0.0445643287522385	0.00870001779023594	0.0027713078454002	0	0	0.681739311847765	0.763323576165654
TCGA.AZ.6598.01A	0.0388547696533364	0	0.00153073934811888	0.0763520586981138	0	0.173151976717787	0.0744262492951234	0.0290682190524226	0	0	0.0633295997800298	0.0492599829222329	0.0117468586385919	0.184802445209779	0.0713009414028255	0.141798517064604	0.0233532776759716	0	0.0610243645410633	0	0	0	0	0.620334908592545	0.808454475849211
TCGA.DM.A1HB.01A	0.0256043716738645	0.0175818959090803	0	0.0351249226773981	0	0.155497957406277	0	0.0127876803644378	0.0347927273882265	0	0.0245894007461878	0.00112249028880237	0	0.313175250360588	0.0245661677180954	0.106109025133148	0.011485450135794	0.0358611692053637	0	0.199104350926943	0	0.00259714006579364	0	0.536521524790248	0.844255759817346
TCGA.A6.A567.01A	0.112299104513113	0	0.00694552000741098	0.0766352942981343	0	0.201395841131573	0.0418814214820268	0.0237729299252096	0	0	0.0641545261656677	0	0.0213484709150123	0.201398730197306	0.0485825470461085	0.148552119507889	0.00376620371057626	0.0157665359474272	0.0291421805045222	0.00435857464802324	0	0	0	0.381135404407185	0.924501768520898
TCGA.AA.3970.01A	0.098506869715601	0	0.0436588124328652	0.0458086836309275	0	0.237803456332083	0.085001440547979	0.0481367330681393	0	0	0.0113510660968836	0.00309774716606207	0	0.150125167989249	0.0462024786637854	0.142480946661575	0.0223251826000752	0	0.0387744460472463	0	0.020515732364513	0.00621123668301549	0	0.554058120102417	0.846352090501662
TCGA.CA.5796.01A	0.0879060882747789	0	0.0740067955329452	0.0761267910638459	0	0.38170444255476	0.0238892630171157	0.00565373305209441	0.0314117649481729	0	0	0.00128448127323644	0	0.118579672994461	0.0243959612412206	0.0961819582968356	0.0456506751384477	0.010545305124858	0.0146661476596001	0.00799691982762748	0	0	0	0.419371155206043	0.90776090977472
